history

BOARDID;TRADEDATE;SHORTNAME;SECID;NUMTRADES;VALUE;OPEN;LOW;HIGH;LEGALCLOSEPRICE;WAPRICE;CLOSE;VOLUME;MARKETPRICE2;MARKETPRICE3;ADMITTEDQUOTE;MP2VALTRD;MARKETPRICE3TRADESVALUE;ADMITTEDVALUE;WAVAL
TQBR;2018-11-27;СтаврЭнСб;STSB;7;17624;0.245;0.244;0.245;0.245;0.245;0.245;72000;;0.248;0.245;0;502395;0;
TQBR;2018-11-28;СтаврЭнСб;STSB;21;101557;0.244;0.244;0.249;0.249;0.247;0.249;411000;;0.246;0.249;0;500105;0;
TQBR;2018-11-29;СтаврЭнСб;STSB;14;24864;0.245;0.245;0.25;0.25;0.249;0.25;100000;;0.246;0.25;0;500438;0;
TQBR;2018-11-30;СтаврЭнСб;STSB;6;1518;0.252;0.25;0.259;0.25;0.253;0.25;6000;;0.246;0.25;0;501956;0;
TQBR;2018-12-03;СтаврЭнСб;STSB;10;5259;0.258;0.249;0.259;0.25;0.25;0.25;21000;;0.246;0.25;0;501732;0;
TQBR;2018-12-04;СтаврЭнСб;STSB;55;39274;0.249;0.248;0.258;0.252;0.25;0.251;157000;;0.246;0.252;0;505016;0;
TQBR;2018-12-05;СтаврЭнСб;STSB;48;118348;0.257;0.246;0.257;0.249;0.248;0.25;477000;;0.247;0.249;0;503100;0;
TQBR;2018-12-06;СтаврЭнСб;STSB;27;15404;0.256;0.246;0.257;0.247;0.248;0.248;62000;;0.247;0.247;0;500129;0;
TQBR;2018-12-07;СтаврЭнСб;STSB;40;51084;0.249;0.246;0.255;0.251;0.248;0.249;206000;;0.247;0.251;0;501719;0;
TQBR;2018-12-10;СтаврЭнСб;STSB;26;40714;0.253;0.244;0.253;0.248;0.245;0.249;166000;;0.247;0.248;0;511228;0;
TQBR;2018-12-11;СтаврЭнСб;STSB;10;19862;0.247;0.246;0.25;0.248;0.248;0.249;80000;;0.247;0.248;0;504783;0;
TQBR;2018-12-12;СтаврЭнСб;STSB;17;59037;0.248;0.245;0.248;0.246;0.246;0.246;240000;;0.247;0.246;0;518857;0;
TQBR;2018-12-13;СтаврЭнСб;STSB;89;244028;0.245;0.244;0.257;0.25;0.246;0.25;990000;;0.247;0.25;0;508333;0;
TQBR;2018-12-14;СтаврЭнСб;STSB;37;86730;0.25;0.243;0.255;0.246;0.246;0.246;352000;;0.247;0.246;0;500210;0;
TQBR;2018-12-17;СтаврЭнСб;STSB;28;47545;0.248;0.242;0.248;0.245;0.245;0.245;194000;;0.246;0.245;0;500176;0;
TQBR;2018-12-18;СтаврЭнСб;STSB;50;30422;0.247;0.241;0.255;0.245;0.243;0.245;125000;;0.246;0.245;0;501793;0;
TQBR;2018-12-19;СтаврЭнСб;STSB;102;267112;0.245;0.242;0.254;0.243;0.244;0.243;1093000;;0.245;0.243;0;500175;0;
TQBR;2018-12-20;СтаврЭнСб;STSB;26;125300;0.244;0.242;0.245;0.244;0.244;0.245;514000;;0.244;0.244;0;505558;0;
TQBR;2018-12-21;СтаврЭнСб;STSB;36;68718;0.244;0.242;0.25;0.244;0.243;0.244;283000;;0.244;0.244;0;506044;0;


